,timestamp,imsi,longitude,latitude,laci
206,20181003003239,460070095040136000,123.42003629999999,41.77246094,16401-60622477
207,20181003004345,460070095040136000,123.4266129,41.75957108,16788-67469373
208,20181003004556,460070095040136000,123.4277878,41.76531982,16788-67467327
209,20181003004935,460070095040136000,123.43119809999999,41.77828979,16882-67570749
210,20181003005255,460070095040136000,123.43782040000002,41.75955963,16402-67508491
211,20181003010801,460070095040136000,123.4130096,41.78722,16401-67449663
212,20181003010908,460070095040136000,123.41181950000001,41.79265976,16655-67444276
213,20181003011102,460070095040136000,123.4195023,41.79898071,16640-67440140
214,20181003012546,460070095040136000,123.42635349999999,41.81867981,16789-67272499
215,20181003014019,460070095040136000,123.4211426,41.87368011,16792-67541516
216,20181003014210,460070095040136000,123.4211426,41.87368011,16792-67541516
217,20181003014246,460070095040136000,123.4211426,41.87368011,16792-67541516
218,20181003014908,460070095040136000,123.41689299999999,41.88285065,16408-60158349
219,20181003015727,460070095040136000,123.4272537,41.88264847,16792-67405835
220,20181003035238,460070095040136000,123.439003,41.88740921,16408-67542285
221,20181003041319,460070095040136000,123.439003,41.88740921,16408-67542285
222,20181003050320,460070095040136000,123.439003,41.88740921,16408-67542285
223,20181003064321,460070095040136000,123.439003,41.88740921,16408-67542285
224,20181003072337,460070095040136000,123.439003,41.88740921,16408-67542285
225,20181003073322,460070095040136000,123.439003,41.88740921,16408-67542285
226,20181003081001,460070095040136000,123.439003,41.88740921,16408-67542285
227,20181003094054,460070095040136000,123.439003,41.88740921,16408-67542285
228,20181003094129,460070095040136000,123.439003,41.88740921,16408-67542285
229,20181003094604,460070095040136000,123.435997,41.89133835,16408-67755808
230,20181003100004,460070095040136000,123.42894740000001,41.88792038,16408-67540749
231,20181003100038,460070095040136000,123.42894740000001,41.88792038,16408-67540749
232,20181003100041,460070095040136000,123.4272537,41.88264847,16792-67405835
233,20181003100132,460070095040136000,123.42894740000001,41.88792038,16408-67540749
234,20181003100151,460070095040136000,123.42894740000001,41.88792038,16408-67540749
235,20181003100429,460070095040136000,123.42894740000001,41.88792038,16408-67540749
236,20181003103620,460070095040136000,123.40238190000001,41.91941833,16886-12787597
237,20181003112747,460070095040136000,123.4085617,41.92082977,16886-67561013
238,20181003113105,460070095040136000,123.4010696,41.92132187,16886-67767574
239,20181003114257,460070095040136000,123.4010696,41.92132187,16886-67767574
240,20181003121931,460070095040136000,123.4010696,41.92132187,16886-67767574
241,20181003123912,460070095040136000,123.4085617,41.92082977,16886-67561013
242,20181003124135,460070095040136000,123.4010696,41.92132187,16886-67767574
243,20181003125246,460070095040136000,123.4009628,41.91902924,16886-67524414
244,20181003131254,460070095040136000,123.43012240000002,41.89289856,16408-67549727
245,20181003135625,460070095040136000,123.439003,41.88740921,16408-67542285
246,20181003135642,460070095040136000,123.439003,41.88740921,16408-67542285
247,20181003163519,460070095040136000,123.4173279,41.85960007,16792-2564659
248,20181003164001,460070095040136000,123.410408,41.84408951,16644-67649035
249,20181003164643,460070095040136000,123.41336059999999,41.82601166,16644-67291149
250,20181003170758,460070095040136000,123.4327087,41.81156921,16789-67300157
251,20181003171530,460070095040136000,123.40872959999999,41.80886078,16789-67567629
252,20181003180746,460070095040136000,123.4639206,41.80471039,16885-68102452
253,20181003181527,460070095040136000,123.47254939999999,41.7972908,16793-67384115
254,20181003181527,460070095040136000,123.47254939999999,41.7972908,16793-67384115
255,20181003182803,460070095040136000,123.4930496,41.8103981,16793-67274273
256,20181003185539,460070095040136000,123.47154240000002,41.79465103,16793-67190796
257,20181003185651,460070095040136000,123.47126010000001,41.80279922,16793-67199245
258,20181003185948,460070095040136000,123.47048190000001,41.80458832,16885-2579774
259,20181003190931,460070095040136000,123.45134740000002,41.80987167,16885-60295299
260,20181003192822,460070095040136000,123.38948059999998,41.81341171,16887-67645492
261,20181003193504,460070095040136000,123.3755569,41.80070877,16794-13084558
262,20181003194621,460070095040136000,123.3468018,41.77865982,16643-2571788
263,20181003195046,460070095040136000,123.3462982,41.78725052,16388-67926047
264,20181003195155,460070095040136000,123.3462982,41.78725052,16388-67926047
265,20181003203415,460070095040136000,123.42220309999999,41.78456116,16401-67452172
266,20181003203505,460070095040136000,123.41683959999999,41.78324127,16401-67452735
267,20181003204251,460070095040136000,123.39682009999999,41.77841949,16884-2271038
268,20181003210249,460070095040136000,123.39956670000001,41.80458832,16789-67574069
269,20181003211016,460070095040136000,123.40857700000001,41.8121109,16789-2165003
270,20181003212049,460070095040136000,123.38172150000001,41.78807831,16794-67644468
271,20181003213905,460070095040136000,123.37612920000001,41.76623917,16643-59787020
272,20181003215611,460070095040136000,123.3918686,41.71324921,16642-235007509
273,20181003215725,460070095040136000,123.3918686,41.71324921,16642-235007509
274,20181003215957,460070095040136000,123.41912079999999,41.72761154,16650-67534399
275,20181003221014,460070095040136000,123.4671783,41.73907852,16883-67480884
276,20181003221115,460070095040136000,123.4671783,41.73907852,16883-67717428
277,20181003222246,460070095040136000,123.5344696,41.75907135,16791-61679236
278,20181003224250,460070095040136000,123.4760666,41.73958969,16883-67487499
279,20181003225246,460070095040136000,123.4723511,41.74560928,16883-67486773
280,20181003225742,460070095040136000,123.4723511,41.74560928,16883-67715873
281,20181003231246,460070095040136000,123.4326324,41.76139069,16402-67468597
282,20181003231635,460070095040136000,123.42651370000002,41.76845932,16402-67465268
283,20181003232044,460070095040136000,123.42707820000001,41.78303909,16401-67452980
284,20181003232121,460070095040136000,123.42867279999999,41.77970123,16882-67581758
285,20181003232132,460070095040136000,123.4268494,41.78609085,16640-67478591
286,20181003232647,460070095040136000,123.41181950000001,41.79265976,16655-67444276
287,20181003233252,460070095040136000,123.4106903,41.80588913,16789-67436575
288,20181003234303,460070095040136000,123.42867279999999,41.81935883,16789-12639641
289,20181003235149,460070095040136000,123.4573898,41.83285141,16645-54544209
290,20181003000202,460070095025649000,123.3644791,41.7935791,16406-2230029
291,20181003002320,460070095025649000,123.3644791,41.7935791,16406-2230029
292,20181003002356,460070095025649000,123.3644791,41.7935791,16406-2230029
293,20181003002429,460070095025649000,123.3686371,41.79207993,16794-67674943
294,20181003002520,460070095025649000,123.3644791,41.7935791,16406-2230029
295,20181003005343,460070095025649000,123.3644791,41.7935791,16406-2230029
296,20181003010633,460070095025649000,123.3644791,41.7935791,16406-2230029
297,20181003010828,460070095025649000,123.3644791,41.7935791,16406-2230027
298,20181003011552,460070095025649000,123.3644791,41.7935791,16406-2230027
299,20181003021525,460070095025649000,123.3644791,41.7935791,16406-2230027
300,20181003023103,460070095025649000,123.3644791,41.7935791,16406-2230027
301,20181003023357,460070095025649000,123.3644791,41.7935791,16406-2230027
302,20181003041110,460070095025649000,123.3644791,41.7935791,16406-2230027
303,20181003043004,460070095025649000,123.3644791,41.7935791,16406-2230027
304,20181003045513,460070095025649000,123.3644791,41.7935791,16406-2230027
305,20181003050210,460070095025649000,123.3644791,41.7935791,16406-2230027
306,20181003053132,460070095025649000,123.3644791,41.7935791,16406-2230027
307,20181003065654,460070095025649000,123.3644791,41.7935791,16406-2230027
308,20181003070300,460070095025649000,123.3644791,41.7935791,16406-2230029
309,20181003070341,460070095025649000,123.3644791,41.7935791,16406-2230029
310,20181003070956,460070095025649000,123.3644791,41.7935791,16406-2230029
311,20181003072244,460070095025649000,123.3644791,41.7935791,16406-2230029
312,20181003073855,460070095025649000,123.3644791,41.7935791,16406-2230029
313,20181003075751,460070095025649000,123.3644791,41.7935791,16406-2230029
314,20181003081444,460070095025649000,123.3644791,41.7935791,16406-2230029
315,20181003084748,460070095025649000,123.3644791,41.7935791,16406-2230029
316,20181003084811,460070095025649000,123.3644791,41.7935791,16406-2230029
317,20181003084839,460070095025649000,123.3644791,41.7935791,16406-2230029
318,20181003084927,460070095025649000,123.3644791,41.7935791,16406-2230029
319,20181003085514,460070095025649000,123.3644791,41.7935791,16406-2230027
320,20181003090606,460070095025649000,123.3644791,41.7935791,16406-2230029
321,20181003093429,460070095025649000,123.3602676,41.7938385,16406-67641653
322,20181003095822,460070095025649000,123.3686371,41.79207993,16794-67674943
323,20181003100436,460070095025649000,123.3644791,41.7935791,16406-2230029
324,20181003100717,460070095025649000,123.3644791,41.7935791,16406-2230029
325,20181003101328,460070095025649000,123.3644791,41.7935791,16406-2230029
326,20181003101930,460070095025649000,123.3644791,41.7935791,16406-2230029
327,20181003102029,460070095025649000,123.3644791,41.7935791,16406-2230029
328,20181003102504,460070095025649000,123.3633804,41.78763962,16406-67673151
329,20181003104912,460070095025649000,123.37180330000001,41.79592896,16794-235152140
330,20181003105749,460070095025649000,123.36293789999999,41.77523041,16643-67687968
331,20181003110712,460070095025649000,123.36644740000001,41.77165985,16643-249567500
332,20181003114821,460070095025649000,123.37841029999998,41.78406906,16406-67684915
333,20181003115033,460070095025649000,123.3780518,41.78899002,16794-60294788
334,20181003142625,460070095025649000,123.37180330000001,41.79592896,16794-235152190
335,20181003150805,460070095025649000,123.3714981,41.79351044,16883-12939405
336,20181003151014,460070095025649000,123.3714981,41.79351044,16883-12939405
337,20181003151513,460070095025649000,123.3714981,41.79351044,16883-12939405
338,20181003151745,460070095025649000,123.38021850000001,41.79629135,16883-12940173
339,20181003153719,460070095025649000,123.4638138,41.80162811,16407-68100128
340,20181003155314,460070095025649000,123.4649277,41.80207825,16407-67128086
341,20181003160112,460070095025649000,123.4649277,41.80207825,16407-67128086
342,20181003161011,460070095025649000,123.46318049999999,41.80300903,16407-67110964
343,20181003161556,460070095025649000,123.4649277,41.80207825,16407-67128086
344,20181003161849,460070095025649000,123.4649277,41.80207825,16407-67128086
345,20181003163916,460070095025649000,123.4697189,41.80329132,16793-235009046
346,20181003163937,460070095025649000,123.4697189,41.80329132,16793-235009046
347,20181003164652,460070095025649000,123.4697189,41.80329132,16793-235008789
348,20181003170914,460070095025649000,123.4697189,41.80329132,16793-235008789
349,20181003171054,460070095025649000,123.4697189,41.80329132,16793-235008789
350,20181003173036,460070095025649000,123.4697189,41.80329132,16793-235008789
351,20181003173433,460070095025649000,123.4697189,41.80329132,16793-235008789
352,20181003173504,460070095025649000,123.4697189,41.80329132,16793-235008789
353,20181003174355,460070095025649000,123.4697189,41.80329132,16793-235008789
354,20181003174507,460070095025649000,123.4697189,41.80329132,16793-235008789
355,20181003180140,460070095025649000,123.4697189,41.80329132,16793-235008789
356,20181003180839,460070095025649000,123.4697189,41.80329132,16793-235008789
357,20181003181935,460070095025649000,123.4697189,41.80329132,16793-235010837
358,20181003190122,460070095025649000,123.46568300000001,41.80266953,16407-67199029
359,20181003191754,460070095025649000,123.4649277,41.80207825,16407-67128086
360,20181003192528,460070095025649000,123.4649277,41.80207825,16407-67128086
361,20181003193958,460070095025649000,123.4369736,41.81069946,16789-67205644
362,20181003194000,460070095025649000,123.4437332,41.81024933,16885-67204875
363,20181003194041,460070095025649000,123.4327087,41.81156921,16789-67300147
364,20181003194418,460070095025649000,123.39685060000001,41.809619899999994,16789-55569736
365,20181003194621,460070095025649000,123.3980179,41.80838013,16789-67693365
366,20181003194736,460070095025649000,123.38937379999999,41.79671097,16794-67643965
367,20181003195444,460070095025649000,123.37729640000002,41.78836823,16794-67662624
368,20181003195449,460070095025649000,123.37729640000002,41.78836823,16794-67662624
369,20181003200032,460070095025649000,123.37180330000001,41.79592896,16794-235152190
370,20181003200032,460070095025649000,123.37180330000001,41.79592896,16794-235152190
371,20181003220554,460070095025649000,123.37180330000001,41.79592896,16794-235152190
372,20181003222506,460070095025649000,123.3731918,41.79338837,16794-2548237
373,20181003222544,460070095025649000,123.37180330000001,41.79592896,16794-235152140
374,20181003223418,460070095025649000,123.37180330000001,41.79592896,16794-235152140
375,20181003223434,460070095025649000,123.37180330000001,41.79592896,16794-235152140
376,20181003223544,460070095025649000,123.37180330000001,41.79592896,16794-235152140
377,20181003231112,460070095025649000,123.3633804,41.78763962,16406-67673151
378,20181003231213,460070095025649000,123.3686371,41.79207993,16794-67674943
379,20181003231323,460070095025649000,123.3686371,41.79207993,16794-67674931
380,20181003231926,460070095025649000,123.3644791,41.7935791,16406-2230029
381,20181003232505,460070095025649000,123.3644791,41.7935791,16406-2230029
382,20181003232837,460070095025649000,123.3644791,41.7935791,16406-2230029
383,20181003232953,460070095025649000,123.3644791,41.7935791,16406-2230029
384,20181003233124,460070095025649000,123.3602676,41.7938385,16406-67641613
385,20181003233137,460070095025649000,123.3602676,41.7938385,16406-67641613
386,20181003233139,460070095025649000,123.3602676,41.7938385,16406-67641613
387,20181003233248,460070095025649000,123.3644791,41.7935791,16406-2230027
388,20181003233706,460070095025649000,123.3686371,41.79207993,16794-67674941
389,20181003000831,460070095025648000,123.3604813,41.79650879,16794-67641868
390,20181003000959,460070095025648000,123.36672970000001,41.79542923,16794-67635467
391,20181003003621,460070095025648000,123.38272090000001,41.7816391,16406-235016459
392,20181003004031,460070095025648000,123.38961029999999,41.78142929,16884-67455039
393,20181003004142,460070095025648000,123.38272090000001,41.7816391,16406-235016500
394,20181003004323,460070095025648000,123.37841029999998,41.78406906,16406-67684925
395,20181003004527,460070095025648000,123.3780518,41.78899002,16794-60294787
396,20181003005024,460070095025648000,123.386528,41.80400848,16887-67645237
397,20181003005603,460070095025648000,123.3980179,41.80838013,16789-67693365
398,20181003005657,460070095025648000,123.40216059999999,41.8132515,16789-67677963
399,20181003005956,460070095025648000,123.4109268,41.82249069,16644-67298571
