timestamp,imsi,lac_id,cell_id
20181003180746,460070095040136000,16885,68102452
20181003181527,460070095040136000,16793,67384115
20181003181527,460070095040136000,16793,67384115
20181003182803,460070095040136000,16793,67274273
20181003185539,460070095040136000,16793,67190796
20181003185651,460070095040136000,16793,67199245
20181003185948,460070095040136000,16885,2579774
20181003190931,460070095040136000,16885,60295299
20181003192822,460070095040136000,16887,67645492
20181003193504,460070095040136000,16794,13084558
20181003194621,460070095040136000,16643,2571788
20181003195046,460070095040136000,16388,67926047
20181003195155,460070095040136000,16388,67926047
20181003203415,460070095040136000,16401,67452172
20181003203505,460070095040136000,16401,67452735
20181003204251,460070095040136000,16884,2271038
20181003210249,460070095040136000,16789,67574069
20181003211016,460070095040136000,16789,2165003
20181003212049,460070095040136000,16794,67644468
20181003213905,460070095040136000,16643,59787020
20181003215611,460070095040136000,16642,235007509
20181003215725,460070095040136000,16642,235007509
20181003215957,460070095040136000,16650,67534399
20181003221014,460070095040136000,16883,67480884
20181003221115,460070095040136000,16883,67717428
20181003222246,460070095040136000,16791,61679236
20181003224250,460070095040136000,16883,67487499
20181003225246,460070095040136000,16883,67486773
20181003225742,460070095040136000,16883,67715873
20181003231246,460070095040136000,16402,67468597
20181003231635,460070095040136000,16402,67465268
20181003232044,460070095040136000,16401,67452980
20181003232121,460070095040136000,16882,67581758
20181003232132,460070095040136000,16640,67478591
20181003232647,460070095040136000,16655,67444276
20181003233252,460070095040136000,16789,67436575
20181003234303,460070095040136000,16789,12639641
20181003235149,460070095040136000,16645,54544209
20181003000202,460070095025649000,16406,2230029
20181003002320,460070095025649000,16406,2230029
20181003002356,460070095025649000,16406,2230029
20181003002429,460070095025649000,16794,67674943
20181003002520,460070095025649000,16406,2230029
20181003005343,460070095025649000,16406,2230029
20181003010633,460070095025649000,16406,2230029
20181003010828,460070095025649000,16406,2230027
20181003011552,460070095025649000,16406,2230027
20181003021525,460070095025649000,16406,2230027
20181003023103,460070095025649000,16406,2230027
20181003023357,460070095025649000,16406,2230027
20181003041110,460070095025649000,16406,2230027
20181003043004,460070095025649000,16406,2230027
20181003045513,460070095025649000,16406,2230027
20181003050210,460070095025649000,16406,2230027
20181003053132,460070095025649000,16406,2230027
20181003065654,460070095025649000,16406,2230027
20181003070300,460070095025649000,16406,2230029
20181003070341,460070095025649000,16406,2230029
20181003070956,460070095025649000,16406,2230029
20181003072244,460070095025649000,16406,2230029
20181003073855,460070095025649000,16406,2230029
20181003075751,460070095025649000,16406,2230029
20181003081444,460070095025649000,16406,2230029
20181003084748,460070095025649000,16406,2230029
20181003084811,460070095025649000,16406,2230029
20181003084839,460070095025649000,16406,2230029
20181003084927,460070095025649000,16406,2230029
20181003085514,460070095025649000,16406,2230027
20181003090606,460070095025649000,16406,2230029
20181003093429,460070095025649000,16406,67641653
20181003095822,460070095025649000,16794,67674943
20181003100436,460070095025649000,16406,2230029
20181003100717,460070095025649000,16406,2230029
20181003101328,460070095025649000,16406,2230029
20181003101930,460070095025649000,16406,2230029
20181003102029,460070095025649000,16406,2230029
20181003102504,460070095025649000,16406,67673151
20181003104912,460070095025649000,16794,235152140
20181003105749,460070095025649000,16643,67687968
20181003110712,460070095025649000,16643,249567500
20181003114821,460070095025649000,16406,67684915
20181003115033,460070095025649000,16794,60294788
20181003142625,460070095025649000,16794,235152190
20181003150805,460070095025649000,16883,12939405
20181003151014,460070095025649000,16883,12939405
20181003151513,460070095025649000,16883,12939405
20181003151745,460070095025649000,16883,12940173
20181003153719,460070095025649000,16407,68100128
20181003155314,460070095025649000,16407,67128086
20181003160112,460070095025649000,16407,67128086
20181003161011,460070095025649000,16407,67110964
20181003161556,460070095025649000,16407,67128086
20181003161849,460070095025649000,16407,67128086
20181003163916,460070095025649000,16793,235009046
20181003163937,460070095025649000,16793,235009046
20181003164652,460070095025649000,16793,235008789
20181003170914,460070095025649000,16793,235008789
20181003171054,460070095025649000,16793,235008789
20181003173036,460070095025649000,16793,235008789
20181003173433,460070095025649000,16793,235008789
20181003173504,460070095025649000,16793,235008789
20181003174355,460070095025649000,16793,235008789
20181003174507,460070095025649000,16793,235008789
20181003180140,460070095025649000,16793,235008789
20181003180839,460070095025649000,16793,235008789
20181003181935,460070095025649000,16793,235010837
20181003190122,460070095025649000,16407,67199029
20181003191754,460070095025649000,16407,67128086
20181003192528,460070095025649000,16407,67128086
20181003193958,460070095025649000,16789,67205644
20181003194000,460070095025649000,16885,67204875
20181003194041,460070095025649000,16789,67300147
20181003194418,460070095025649000,16789,55569736
20181003194621,460070095025649000,16789,67693365
20181003194736,460070095025649000,16794,67643965
20181003195444,460070095025649000,16794,67662624
20181003195449,460070095025649000,16794,67662624
20181003200032,460070095025649000,16794,235152190
20181003200032,460070095025649000,16794,235152190
20181003220554,460070095025649000,16794,235152190
20181003222506,460070095025649000,16794,2548237
20181003222544,460070095025649000,16794,235152140
20181003223418,460070095025649000,16794,235152140
20181003223434,460070095025649000,16794,235152140
20181003223544,460070095025649000,16794,235152140
20181003231112,460070095025649000,16406,67673151
20181003231213,460070095025649000,16794,67674943
20181003231323,460070095025649000,16794,67674931
20181003231926,460070095025649000,16406,2230029
20181003232505,460070095025649000,16406,2230029
20181003232837,460070095025649000,16406,2230029
20181003232953,460070095025649000,16406,2230029
20181003233124,460070095025649000,16406,67641613
20181003233137,460070095025649000,16406,67641613
20181003233139,460070095025649000,16406,67641613
20181003233248,460070095025649000,16406,2230027
20181003233706,460070095025649000,16794,67674941
20181003000831,460070095025648000,16794,67641868
20181003000959,460070095025648000,16794,67635467
20181003003621,460070095025648000,16406,235016459
20181003004031,460070095025648000,16884,67455039
20181003004142,460070095025648000,16406,235016500
20181003004323,460070095025648000,16406,67684925
20181003004527,460070095025648000,16794,60294787
20181003005024,460070095025648000,16887,67645237
20181003005603,460070095025648000,16789,67693365
20181003005657,460070095025648000,16789,67677963
20181003005956,460070095025648000,16644,67298571
20181003010154,460070095025648000,16409,249684275
20181003010157,460070095025648000,16644,67668533
20181003010349,460070095025648000,16644,235157772
20181003011519,460070095025648000,16409,61682564
20181003011934,460070095025648000,16409,60302211
20181003012012,460070095025648000,16409,235155979
20181003012053,460070095025648000,16409,2166067
20181003012142,460070095025648000,16409,67654963
20181003012520,460070095025648000,16887,67684641
20181003012852,460070095025648000,16887,67671093
20181003013041,460070095025648000,16794,67287819
20181003013153,460070095025648000,16887,67682849
20181003013233,460070095025648000,16887,67682848
20181003013608,460070095025648000,16887,67682848
20181003013934,460070095025648000,16794,2166324
20181003014554,460070095025648000,16794,2166324
20181003071331,460070095025648000,16794,2166324
20181003104548,460070095025648000,16794,2166324
20181003113948,460070095025648000,16794,2166324
20181003125347,460070095025648000,16794,2166324
20181003162334,460070095025648000,16409,67646773
20181003162454,460070095025648000,16409,67646782
20181003162628,460070095025648000,16887,67638067
20181003163233,460070095025648000,16794,67287819
20181003163452,460070095025648000,16794,13084557
20181003163616,460070095025648000,16794,12594840
20181003164710,460070095025648000,16406,67673100
20181003164954,460070095025648000,16643,67686943
20181003165724,460070095025648000,16643,67660576
20181003171613,460070095025648000,16388,235149118
20181003171629,460070095025648000,16388,235149118
20181003172221,460070095025648000,16388,13086349
20181003172718,460070095025648000,16388,67425333
20181003173034,460070095025648000,16388,67417355
20181003174444,460070095025648000,16404,67904051
20181003182816,460070095025648000,16388,67846431
20181003184848,460070095025648000,16404,2165556
20181003184849,460070095025648000,16404,2165556
20181003185953,460070095025648000,16404,67852861
20181003191119,460070095025648000,16404,67852862
20181003191137,460070095025648000,16388,12810904
20181003191233,460070095025648000,16388,12810903
20181003191855,460070095025648000,16388,67926047
20181003191932,460070095025648000,16388,2515212
20181003192341,460070095025648000,16794,67649588
20181003192535,460070095025648000,16794,67635253
20181003192622,460070095025648000,16887,2160396
20181003192642,460070095025648000,16887,2160396
20181003193136,460070095025648000,16642,249676045
20181003194051,460070095025648000,16789,67437107
20181003194432,460070095025648000,16789,67483956
20181003201118,460070095025648000,16655,67684147
20181003201135,460070095025648000,16655,67684147
20181003202611,460070095025648000,16406,235016501
20181003202655,460070095025648000,16406,67640588
20181003205718,460070095025648000,16887,67852085
20181003205735,460070095025648000,16888,12614276
20181003213249,460070095025648000,16885,68094241
20181003213543,460070095025648000,16644,234976819
20181003213616,460070095025648000,16644,61362307
20181003214104,460070095025648000,16645,60641924
20181003214401,460070095025648000,16645,67272737
20181003220748,460070095025648000,16645,234948108
20181003220948,460070095025648000,16645,234948108
20181003221119,460070095025648000,16645,234948149
20181003221411,460070095025648000,16395,67223839
20181003223106,460070095025648000,16789,67295499
20181003223353,460070095025648000,16644,60105860
20181003223444,460070095025648000,16644,2538647
20181003224005,460070095025648000,16789,67662880
20181003224517,460070095025648000,16789,67567923
20181003225035,460070095025648000,16789,67681075
20181003225249,460070095025648000,16887,235154996
20181003225249,460070095025648000,16887,235154996
20181003225600,460070095025648000,16789,68076045
20181003225630,460070095025648000,16789,68076044
20181003225713,460070095025648000,16789,68076044
20181003225841,460070095025648000,16789,55568713
20181003230140,460070095025648000,16887,67645492
20181003230225,460070095025648000,16887,67638334
20181003230700,460070095025648000,16888,67969805
20181003231744,460070095025648000,16888,67672116
20181003232415,460070095025648000,16388,67689503
20181003232538,460070095025648000,16388,2524211
20181003232812,460070095025648000,16388,61397891
20181003232957,460070095025648000,16654,60129155
20181003233218,460070095025648000,16654,60129156
20181003234357,460070095025648000,16794,67635253
20181003235113,460070095025648000,16794,2166324
20181003235331,460070095025648000,16794,67634957
20181003235401,460070095025648000,16794,2259507
20181003235554,460070095025648000,16887,249594932
20181003001008,460070095024650000,16789,67567668
20181003001935,460070095024650000,16789,67569931
20181003002135,460070095024650000,16789,67569931
20181003002516,460070095024650000,16789,67569981
20181003002856,460070095024650000,16789,67569981
20181003003135,460070095024650000,16789,67569981
20181003003428,460070095024650000,16789,67569981
20181003003522,460070095024650000,16789,67569981
20181003004223,460070095024650000,16789,67567628
20181003005020,460070095024650000,16789,67569981
20181003005046,460070095024650000,16789,67569981
20181003005213,460070095024650000,16789,67569981
20181003005405,460070095024650000,16789,67569981
20181003005411,460070095024650000,16789,67567668
20181003005454,460070095024650000,16789,67567668
20181003010724,460070095024650000,16789,67569931
20181003011002,460070095024650000,16789,67569981
20181003011608,460070095024650000,16789,67569931
20181003011622,460070095024650000,16789,67569931
20181003012533,460070095024650000,16789,67569981
20181003013300,460070095024650000,16789,67569931
20181003013415,460070095024650000,16789,67569931
20181003013622,460070095024650000,16789,67567628
20181003013808,460070095024650000,16789,67569931
20181003014157,460070095024650000,16789,67567628
20181003014407,460070095024650000,16789,67567628
20181003014631,460070095024650000,16789,67569931
20181003014704,460070095024650000,16789,67569931
20181003015702,460070095024650000,16789,67567628
20181003020203,460070095024650000,16789,67569981
20181003020410,460070095024650000,16789,67567668
20181003021235,460070095024650000,16789,67567628
20181003021809,460070095024650000,16789,67569981
20181003024854,460070095024650000,16789,67567668
20181003024920,460070095024650000,16789,67567668
20181003024958,460070095024650000,16789,67569981
20181003025507,460070095024650000,16789,67567668
20181003030030,460070095024650000,16789,67569931
20181003030502,460070095024650000,16789,67567628
20181003031133,460070095024650000,16789,67569981
20181003031309,460070095024650000,16789,67569981
20181003031345,460070095024650000,16789,67569981
20181003031837,460070095024650000,16789,67569981
20181003033230,460070095024650000,16789,67569981
20181003034913,460070095024650000,16409,67646261
20181003035628,460070095024650000,16409,60671117
20181003035737,460070095024650000,16409,12595589
20181003040203,460070095024650000,16409,60671117
20181003040212,460070095024650000,16409,60671117
20181003040221,460070095024650000,16409,60671117
20181003040354,460070095024650000,16409,12595589
20181003040412,460070095024650000,16409,12595589
20181003040449,460070095024650000,16409,12595589
20181003040536,460070095024650000,16409,60671117
20181003040702,460070095024650000,16409,12595589
20181003041305,460070095024650000,16409,12595589
20181003041306,460070095024650000,16409,60671117
20181003041824,460070095024650000,16409,60671117
20181003041904,460070095024650000,16409,12595589
20181003043042,460070095024650000,16409,12595589
20181003043111,460070095024650000,16409,12595589
20181003043111,460070095024650000,16409,12595589
20181003043153,460070095024650000,16409,12595589
20181003043212,460070095024650000,16409,12595589
20181003043251,460070095024650000,16409,12595589
20181003043309,460070095024650000,16409,12595589
20181003043725,460070095024650000,16409,12595589
20181003044240,460070095024650000,16409,60671117
20181003045113,460070095024650000,16409,12595589
20181003045406,460070095024650000,16409,12595589
20181003045416,460070095024650000,16409,60671117
20181003045449,460070095024650000,16409,12595589
20181003050248,460070095024650000,16409,12595589
20181003050631,460070095024650000,16409,12595589
20181003050721,460070095024650000,16409,12595589
20181003050750,460070095024650000,16409,12595589
20181003051531,460070095024650000,16409,60671117
20181003051542,460070095024650000,16409,60671117
20181003051853,460070095024650000,16409,12595589
20181003052204,460070095024650000,16409,12595589
20181003052255,460070095024650000,16409,12595589
20181003052501,460070095024650000,16409,12595589
20181003052637,460070095024650000,16409,12595589
20181003052936,460070095024650000,16409,12595589
20181003053032,460070095024650000,16409,12595589
20181003053749,460070095024650000,16409,12595619
20181003054424,460070095024650000,16409,12595619
20181003054650,460070095024650000,16409,12595619
20181003055041,460070095024650000,16409,12595619
20181003055836,460070095024650000,16409,12595619
20181003055846,460070095024650000,16409,12595619
20181003055956,460070095024650000,16409,12595619
20181003060325,460070095024650000,16409,12595619
20181003060436,460070095024650000,16409,12595619
20181003060615,460070095024650000,16409,12595619
20181003060643,460070095024650000,16409,12595619
20181003061125,460070095024650000,16409,12595619
20181003061310,460070095024650000,16409,12595619
20181003061524,460070095024650000,16409,12595589
20181003061543,460070095024650000,16409,12595589
20181003061702,460070095024650000,16409,12595589
20181003062728,460070095024650000,16409,12595589
20181003063053,460070095024650000,16409,12595589
20181003063614,460070095024650000,16409,12595589
20181003063816,460070095024650000,16409,12595589
20181003063947,460070095024650000,16409,12595589
20181003064047,460070095024650000,16409,12595619
20181003064707,460070095024650000,16409,12595589
20181003065106,460070095024650000,16409,12595619
20181003065154,460070095024650000,16409,12595619
20181003065434,460070095024650000,16409,12595619
20181003065626,460070095024650000,16409,12595619
20181003070021,460070095024650000,16409,12595619
20181003070851,460070095024650000,16409,12595619
20181003071153,460070095024650000,16409,12595619
20181003071417,460070095024650000,16409,12595619
20181003071948,460070095024650000,16409,12595619
20181003072537,460070095024650000,16409,12595589
20181003072655,460070095024650000,16409,12595589
20181003072723,460070095024650000,16409,12595589
20181003073554,460070095024650000,16409,12595589
20181003074337,460070095024650000,16409,12595589
20181003075001,460070095024650000,16409,12595589
20181003075042,460070095024650000,16409,12595589
20181003080001,460070095024650000,16409,12595589
20181003080417,460070095024650000,16409,12595619
20181003081837,460070095024650000,16409,12595619
20181003082001,460070095024650000,16409,12595619
20181003082039,460070095024650000,16409,12595619
20181003082147,460070095024650000,16409,12595619
20181003082635,460070095024650000,16409,12595589
20181003082735,460070095024650000,16409,12595589
20181003082926,460070095024650000,16409,12595589
20181003083032,460070095024650000,16409,12595589
20181003083106,460070095024650000,16409,12595619
20181003083721,460070095024650000,16409,12595589
20181003083859,460070095024650000,16409,12595589
20181003084447,460070095024650000,16409,12595589
20181003084735,460070095024650000,16409,12595589
20181003085136,460070095024650000,16409,12595589
20181003085639,460070095024650000,16409,12595589
20181003085851,460070095024650000,16409,12595619
20181003090644,460070095024650000,16409,12595589
20181003090753,460070095024650000,16409,12595589
20181003091011,460070095024650000,16409,12595589
20181003091746,460070095024650000,16409,12595619
20181003092143,460070095024650000,16409,12595589
20181003092709,460070095024650000,16409,12595589
20181003093032,460070095024650000,16409,12595589
20181003094501,460070095024650000,16409,12595619
20181003095143,460070095024650000,16409,12595589
20181003100024,460070095024650000,16409,12595589
20181003100545,460070095024650000,16409,12595589
20181003100721,460070095024650000,16409,12595589
20181003100949,460070095024650000,16409,12595589
20181003101431,460070095024650000,16409,12595589
20181003101617,460070095024650000,16409,12595589
20181003102849,460070095024650000,16409,12595619
20181003103010,460070095024650000,16409,12595619
20181003103648,460070095024650000,16409,12595619
20181003104123,460070095024650000,16409,12595589
20181003104137,460070095024650000,16409,12595589
20181003104543,460070095024650000,16409,12595589
20181003104940,460070095024650000,16409,12595609
20181003110602,460070095024650000,16409,12595589
20181003111216,460070095024650000,16409,12595589
20181003112003,460070095024650000,16409,12595589
20181003112237,460070095024650000,16409,12595589
20181003113344,460070095024650000,16409,12595589
20181003113354,460070095024650000,16409,12595589
20181003113404,460070095024650000,16409,12595589
20181003114019,460070095024650000,16409,12595589
20181003120634,460070095024650000,16409,12595589
20181003120722,460070095024650000,16409,12595589
20181003121032,460070095024650000,16409,12595589
20181003122118,460070095024650000,16409,12595589
20181003123000,460070095024650000,16409,12595619
20181003123000,460070095024650000,16409,12595619
20181003123427,460070095024650000,16409,12595589
20181003123546,460070095024650000,16409,12595589
20181003124527,460070095024650000,16409,12595619
20181003125206,460070095024650000,16409,12595609
20181003125306,460070095024650000,16409,60671117
20181003125651,460070095024650000,16409,12595589
20181003125950,460070095024650000,16409,12595589
20181003130000,460070095024650000,16409,12595589
20181003131436,460070095024650000,16409,12595589
20181003132559,460070095024650000,16409,12595589
20181003133001,460070095024650000,16409,12595589
20181003142024,460070095024650000,16888,249686069
20181003144349,460070095024650000,16888,2354197
20181003144435,460070095024650000,16888,2354197
20181003144642,460070095024650000,16409,12595589
20181003144916,460070095024650000,16409,60671117
20181003155611,460070095024650000,16409,60671117
20181003212118,460070095024650000,16409,67647540
20181003212310,460070095024650000,16409,2166067
20181003212423,460070095024650000,16409,67655692
20181003212739,460070095024650000,16409,12610692
20181003213113,460070095024650000,16409,67652109
20181003214150,460070095024650000,16789,67569931
20181003220218,460070095024650000,16789,67569931
20181003220244,460070095024650000,16789,67569931
20181003221216,460070095024650000,16789,67569981
20181003221841,460070095024650000,16789,67569931
20181003222312,460070095024650000,16789,67569931
